state,commodity,modal_price
Maharashtra,Green Chilli,3100.0
Maharashtra,Guar,2500.0
Maharashtra,Mint(Pudina),2600.0
Maharashtra,Onion,3300.0
Maharashtra,Onion Green,1100.0
Maharashtra,Pumpkin,500.0
Maharashtra,Raddish,500.0
Maharashtra,Spinach,500.0
Maharashtra,Tomato,500.0
Maharashtra,Arhar (Tur/Red Gram),4210.0
Maharashtra,Bengal Gram(Gram),3620.0
Maharashtra,Cotton,4750.0
Maharashtra,Maize,945.0
Maharashtra,Soyabean,3640.0
Maharashtra,Arhar (Tur/Red Gram),4432.0
Maharashtra,Banana,525.0
Maharashtra,Bengal Gram(Gram),3754.0
Maharashtra,Chikoos(Sapota),2250.0
Maharashtra,Corriander Seed,4900.0
Maharashtra,Grapes,4750.0
Maharashtra,Maize,1262.0
Maharashtra,Orange,2450.0
Maharashtra,Paddy(Dhan),2338.0
Maharashtra,Pine Apple,2875.0
Maharashtra,Pomegranate,4750.0
Maharashtra,Soyabean,3462.0
Maharashtra,Wheat,1725.0
Maharashtra,Wheat,2575.0
Maharashtra,Cotton,4950.0
Maharashtra,Arhar (Tur/Red Gram),4225.0
Maharashtra,Bengal Gram(Gram),3525.0
Maharashtra,Cotton,4970.0
Maharashtra,Soyabean,3425.0
Maharashtra,Black Gram (Urd Beans),2300.0
Maharashtra,Green Gram (Moong),3500.0
Maharashtra,Jowar(Sorghum),1120.0
Maharashtra,Wheat,1500.0
Maharashtra,Arhar (Tur/Red Gram),4450.0
Maharashtra,Cotton,4300.0
Maharashtra,Bengal Gram(Gram),4430.0
Maharashtra,Jowar(Sorghum),1690.0
Maharashtra,Soyabean,3651.0
Maharashtra,Wheat,1551.0
Maharashtra,Bengal Gram(Gram),3700.0
Maharashtra,Onion,1800.0
Maharashtra,Arhar (Tur/Red Gram),3936.0
Maharashtra,Bajra(Pearl Millet/Cumbu),1276.0
Maharashtra,Bengal Gram(Gram),3000.0
Maharashtra,Maize,1085.0
Maharashtra,Wheat,1573.0
Maharashtra,Onion,1851.0
Maharashtra,Onion,1750.0
Maharashtra,Onion,800.0
Maharashtra,Bhindi(Ladies Finger),2915.0
Maharashtra,Bitter Gourd,3335.0
Maharashtra,Bottle Gourd,400.0
Maharashtra,Brinjal,400.0
Maharashtra,Cabbage,335.0
Maharashtra,Cauliflower,355.0
Maharashtra,Chilly Capsicum,2810.0
Maharashtra,Garlic,1850.0
Maharashtra,Guar,4000.0
Maharashtra,Guava,2500.0
Maharashtra,Lime,1250.0
Maharashtra,Pomegranate,4000.0
Maharashtra,Onion,1801.0
Maharashtra,Onion,1725.0
Maharashtra,Soyabean,3600.0
Maharashtra,Cotton,4960.0
Maharashtra,Bengal Gram(Gram),3570.0
Maharashtra,Green Gram (Moong),4000.0
Maharashtra,Jowar(Sorghum),1325.0
Maharashtra,Wheat,1451.0
Maharashtra,Soyabean,3852.0
Maharashtra,Sunflower,3200.0
Maharashtra,Bajra(Pearl Millet/Cumbu),1351.0
Maharashtra,Jowar(Sorghum),1841.0
Maharashtra,Maize,1121.0
Maharashtra,Wheat,1660.0
Maharashtra,Bhindi(Ladies Finger),2500.0
Maharashtra,Bitter Gourd,4500.0
Maharashtra,Bottle Gourd,800.0
Maharashtra,Brinjal,1200.0
Maharashtra,Cabbage,300.0
Maharashtra,Carrot,1600.0
Maharashtra,Cauliflower,300.0
Maharashtra,Chilly Capsicum,2000.0
Maharashtra,Coriander(Leaves),350.0
Maharashtra,Cucumbar(Kheera),1200.0
Maharashtra,Drumstick,4000.0
Maharashtra,Green Chilli,3200.0
Maharashtra,Peas Wet,1600.0
Maharashtra,Spinach,300.0
Maharashtra,Sweet Potato,1500.0
Maharashtra,Tomato,550.0
Maharashtra,Beans,2000.0
Maharashtra,Beetroot,800.0
Maharashtra,Bengal Gram(Gram),4750.0
Maharashtra,Bhindi(Ladies Finger),1500.0
Maharashtra,Bitter Gourd,2500.0
Maharashtra,Black Gram (Urd Beans),5950.0
Maharashtra,Brinjal,1000.0
Maharashtra,Chikoos(Sapota),1500.0
Maharashtra,Chilly Capsicum,1500.0
Maharashtra,Corriander Seed,7600.0
Maharashtra,Cucumbar(Kheera),1000.0
Maharashtra,Drumstick,2500.0
Maharashtra,Garlic,2000.0
Maharashtra,Ginger(Dry),1800.0
Maharashtra,Grapes,5000.0
Maharashtra,Green Chilli,2500.0
Maharashtra,Green Gram (Moong),6000.0
Maharashtra,Guava,3000.0
Maharashtra,Karbuja(Musk Melon),1400.0
Maharashtra,Lentil(Masur),4550.0
Maharashtra,Lime,600.0
Maharashtra,Little Gourd (Kundru),2000.0
Maharashtra,Maize,1475.0
Maharashtra,Mint(Pudina),2.0
Maharashtra,Onion Green,6.0
Maharashtra,Orange,3000.0
Maharashtra,Peas Wet,2000.0
Maharashtra,Pine Apple,1000.0
Maharashtra,Pumpkin,1800.0
Maharashtra,Raddish,8.0
Maharashtra,Rajgir,4.0
Maharashtra,Ridgeguard(Tori),2500.0
Maharashtra,Seetapal,4000.0
Maharashtra,Snakeguard,1200.0
Maharashtra,Spinach,4.0
Maharashtra,Tender Coconut,1500.0
Maharashtra,Water Melon,1000.0
Maharashtra,Wheat,4100.0
Maharashtra,Beans,1900.0
Maharashtra,Bhindi(Ladies Finger),4100.0
Maharashtra,Bitter Gourd,3100.0
Maharashtra,Bottle Gourd,1300.0
Maharashtra,Cabbage,700.0
Maharashtra,Cauliflower,900.0
Maharashtra,Coriander(Leaves),600.0
Maharashtra,Cucumbar(Kheera),2000.0
Maharashtra,Guar,6000.0
Maharashtra,Leafy Vegetable,1800.0
Maharashtra,Lime,4000.0
Maharashtra,Methi(Leaves),600.0
Maharashtra,Mint(Pudina),1800.0
Maharashtra,Onion,2300.0
Maharashtra,Onion Green,600.0
Maharashtra,Peas Wet,2500.0
Maharashtra,Potato,2000.0
Maharashtra,Raddish,1200.0
Maharashtra,Rajgir,300.0
Maharashtra,Ridgeguard(Tori),4400.0
Maharashtra,Spinach,900.0
Maharashtra,Beans,1750.0
Maharashtra,Beetroot,750.0
Maharashtra,Bhindi(Ladies Finger),4000.0
Maharashtra,Bottle Gourd,1450.0
Maharashtra,Coriander(Leaves),8.0
Maharashtra,Onion Green,7.0
Maharashtra,Peas Wet,2200.0
Maharashtra,Raddish,7.0
Maharashtra,Ridgeguard(Tori),4000.0
Maharashtra,Spinach,7.0
Maharashtra,Tomato,650.0
Maharashtra,Paddy(Dhan),1600.0
Maharashtra,Rice,5000.0
Maharashtra,Paddy(Dhan),1590.0
Maharashtra,Rice,2800.0
Maharashtra,Rice,4000.0
Maharashtra,Beans,1200.0
Maharashtra,Bhindi(Ladies Finger),2400.0
Maharashtra,Bitter Gourd,4000.0
Maharashtra,Bottle Gourd,1100.0
Maharashtra,Brinjal,1700.0
Maharashtra,Cucumbar(Kheera),1900.0
Maharashtra,Guar,3300.0
Maharashtra,Rice,4080.0
Maharashtra,Bhindi(Ladies Finger),2800.0
Maharashtra,Cauliflower,2800.0
Maharashtra,Coriander(Leaves),7.0
Maharashtra,Green Chilli,3600.0
Maharashtra,Carrot,1350.0
Maharashtra,Cauliflower,500.0
Maharashtra,Chilly Capsicum,2800.0
Maharashtra,Drumstick,1800.0
Maharashtra,Green Chilli,3000.0
Maharashtra,Peas Wet,2400.0
Maharashtra,Ridgeguard(Tori),2300.0
Maharashtra,Tomato,600.0
Maharashtra,Bajra(Pearl Millet/Cumbu),1600.0
Maharashtra,Gur(Jaggery),3290.0
Maharashtra,Rice,4300.0
Maharashtra,Turmeric,11000.0
Maharashtra,Wheat,2350.0
Maharashtra,Jowar(Sorghum),2030.0
Maharashtra,Soyabean,3250.0
Maharashtra,Bhindi(Ladies Finger),3750.0
Maharashtra,Tomato,450.0
Maharashtra,Brinjal,2000.0
Maharashtra,Cabbage,475.0
Maharashtra,Cauliflower,600.0
Maharashtra,Ginger(Dry),3750.0
Maharashtra,Green Chilli,3700.0
Maharashtra,Bitter Gourd,2000.0
Maharashtra,Brinjal,650.0
Maharashtra,Carrot,700.0
Maharashtra,Coriander(Leaves),1.0
Maharashtra,Drumstick,1500.0
Maharashtra,Spinach,1.0
Maharashtra,Black Gram (Urd Beans),2100.0
Maharashtra,Jowar(Sorghum),1750.0
Maharashtra,Maize,1090.0
Maharashtra,Onion,1160.0
Maharashtra,Wheat,1615.0
Maharashtra,Bhindi(Ladies Finger),3100.0
Maharashtra,Bitter Gourd,3000.0
Maharashtra,Brinjal,1100.0
Maharashtra,Cucumbar(Kheera),1700.0
Maharashtra,Onion,1650.0
Maharashtra,Ridgeguard(Tori),1700.0
Maharashtra,Tomato,300.0
Maharashtra,Chilly Capsicum,1600.0
Maharashtra,Pomegranate,3600.0
Maharashtra,Apple,500.0
Maharashtra,Beans,900.0
Maharashtra,Brinjal,800.0
Maharashtra,Chili Red,10000.0
Maharashtra,Chilly Capsicum,1000.0
Maharashtra,Grapes,90.0
Maharashtra,Green Chilli,2000.0
Maharashtra,Guar,4500.0
Maharashtra,Guava,1600.0
Maharashtra,Gur(Jaggery),2631.0
Maharashtra,Lime,700.0
Maharashtra,Methi(Leaves),200.0
Maharashtra,Onion Green,450.0
Maharashtra,Pomegranate,7300.0
Maharashtra,Rice,3555.0
Maharashtra,Ridgeguard(Tori),3000.0
Maharashtra,Spinach,200.0
Maharashtra,Tomato,200.0
Maharashtra,Wheat,2305.0
Maharashtra,Rice,2750.0
Maharashtra,Rice,3225.0
Maharashtra,Bajra(Pearl Millet/Cumbu),1850.0
Maharashtra,Ground Nut Seed,7500.0
Maharashtra,Jowar(Sorghum),2500.0
Maharashtra,Wheat,2400.0
Maharashtra,Black Gram (Urd Beans),3500.0
Maharashtra,Green Gram (Moong),4400.0
Maharashtra,Wheat,1800.0
Maharashtra,Bengal Gram(Gram),3450.0
Maharashtra,Wheat,1525.0
Maharashtra,Arhar (Tur/Red Gram),4500.0
Maharashtra,Bengal Gram(Gram),3535.0
Maharashtra,Cotton,5090.0
Maharashtra,Soyabean,3515.0
Maharashtra,Cotton,4925.0
Maharashtra,Arhar (Tur/Red Gram),4401.0
Maharashtra,Bengal Gram(Gram),3725.0
Meghalaya,Bay Leaf (Tejpatta),2200.0
Meghalaya,Resinwood,2000.0
Meghalaya,Arecanut(Betelnut/Supari),14000.0
Meghalaya,Banana,3000.0
Meghalaya,Betal Leaves,15000.0
Meghalaya,Ginger(Dry),1350.0
Meghalaya,Orange,4000.0
Meghalaya,Pumpkin,1900.0
Meghalaya,Raddish,1600.0
Nct Of Delhi,Bhindi(Ladies Finger),3211.0
Nct Of Delhi,Bitter Gourd,4350.0
Nct Of Delhi,Bottle Gourd,850.0
Nct Of Delhi,Brinjal,867.0
Nct Of Delhi,Cabbage,323.0
Nct Of Delhi,Capsicum,1700.0
Nct Of Delhi,Carrot,675.0
Nct Of Delhi,Cauliflower,421.0
Nct Of Delhi,Coriander(Leaves),513.0
Nct Of Delhi,Cucumbar(Kheera),1063.0
Nct Of Delhi,Green Chilli,3400.0
Nct Of Delhi,Lemon,1219.0
Nct Of Delhi,Methi(Leaves),1000.0
Nct Of Delhi,Onion,1814.0
Nct Of Delhi,Peas Wet,1460.0
Nct Of Delhi,Potato,335.0
Nct Of Delhi,Pumpkin,1092.0
Nct Of Delhi,Raddish,275.0
Nct Of Delhi,Spinach,400.0
Nct Of Delhi,Tomato,867.0
Orissa,Cabbage,850.0
Orissa,Potato,820.0
Orissa,Tomato,1650.0
Orissa,Cabbage,750.0
Orissa,Potato,720.0
Orissa,Bhindi(Ladies Finger),1300.0
Orissa,Cauliflower,1200.0
Orissa,Onion,1600.0
Orissa,Potato,900.0
Orissa,Tomato,900.0
Orissa,Brinjal,900.0
Orissa,Cauliflower,1100.0
Orissa,Onion,2800.0
Orissa,Tomato,800.0
Orissa,Brinjal,1900.0
Orissa,Cabbage,2500.0
Orissa,Cauliflower,2200.0
Orissa,Tomato,1500.0
Orissa,Bhindi(Ladies Finger),3800.0
Orissa,Brinjal,2000.0
Orissa,Cauliflower,2100.0
Orissa,Tomato,1200.0
Orissa,Paddy(Dhan),1550.0
Orissa,Potato,470.0
Orissa,Tomato,1400.0
Orissa,Potato,480.0
Orissa,Brinjal,1400.0
Orissa,Cabbage,1400.0
Orissa,Capsicum,3800.0
Orissa,Carrot,1800.0
Orissa,Cauliflower,1400.0
Orissa,Cucumbar(Kheera),2800.0
Orissa,Garlic,3800.0
Orissa,Ginger(Dry),3800.0
Orissa,Green Chilli,5800.0
Orissa,Onion,3500.0
Orissa,Potato,800.0
Orissa,Pumpkin,1400.0
Orissa,Rice,2400.0
Orissa,Bhindi(Ladies Finger),4000.0
Orissa,Brinjal,3000.0
Orissa,Cauliflower,3000.0
Orissa,Little Gourd (Kundru),4000.0
Orissa,Tomato,2000.0
Orissa,Onion,3800.0
Orissa,Cabbage,2000.0
Orissa,Cauliflower,2000.0
Orissa,Potato,1000.0
Orissa,Bitter Gourd,3900.0
Orissa,Brinjal,2200.0
Orissa,Cabbage,1900.0
Orissa,Cauliflower,1700.0
Orissa,Pumpkin,1500.0
Orissa,Brinjal,1500.0
Orissa,Fish,15000.0
Orissa,Onion,4000.0
Orissa,Pumpkin,2000.0
Orissa,Rice,2500.0
Orissa,Bhindi(Ladies Finger),3000.0
Orissa,Bitter Gourd,3500.0
Orissa,Black Gram (Urd Beans),5400.0
Orissa,Brinjal,2500.0
Orissa,Cauliflower,1500.0
Orissa,Cucumbar(Kheera),2000.0
Orissa,French Beans (Frasbean),2000.0
Orissa,Garlic,4000.0
Orissa,Ginger(Dry),4000.0
Orissa,Green Chilli,1000.0
Orissa,Green Gram (Moong),5575.0
Orissa,Hen,13500.0
Orissa,Leafy Vegetable,1000.0
Orissa,Onion,3000.0
Orissa,Raddish,500.0
Orissa,Ridgeguard(Tori),3000.0
Orissa,Bitter Gourd,3000.0
Orissa,Tomato,1000.0
Orissa,Coconut,1400.0
Orissa,Cotton,4750.0
Orissa,Brinjal,2800.0
Orissa,Potato,700.0
Orissa,Onion,2500.0
Orissa,Rice,2100.0
Orissa,Brinjal,1800.0
Orissa,Tomato,1900.0
Orissa,Beans,6000.0
Orissa,Bhindi(Ladies Finger),5000.0
Orissa,Carrot,2500.0
Orissa,Cotton,4700.0
Orissa,Rice,3000.0
Orissa,Brinjal,1850.0
Orissa,Cauliflower,1800.0
Orissa,Cauliflower,1600.0
Orissa,Potato,600.0
Orissa,Brinjal,1600.0
Orissa,Onion,3650.0
Orissa,Pointed Gourd (Parval),5000.0
Orissa,Pumpkin,1450.0
Orissa,Brinjal,1650.0
Orissa,Onion,3600.0
Orissa,Potato,550.0
Orissa,Tomato,1550.0
Orissa,Cauliflower,1650.0
Orissa,Garlic,3450.0
Orissa,Ginger(Dry),2450.0
Orissa,Onion,3100.0
Orissa,Potato,505.0
Orissa,Tomato,1300.0
Orissa,Bitter Gourd,3100.0
Orissa,Brinjal,2700.0
Orissa,Onion,3250.0
Orissa,Potato,515.0
Orissa,Bitter Gourd,3300.0
Orissa,Potato,510.0
Orissa,Gur(Jaggery),2000.0
Orissa,Ginger(Green),1500.0
Orissa,Beans,1800.0
Orissa,Bitter Gourd,7500.0
Orissa,Cauliflower,1000.0
Orissa,Ginger(Green),3800.0
Orissa,Indian Beans (Seam),1800.0
Orissa,Onion,3200.0
Orissa,Rice,2600.0
Orissa,Goat,3600.0
Orissa,Apple,5800.0
Orissa,Apple,5500.0
Orissa,Bhindi(Ladies Finger),4500.0
Orissa,Egg,1040.0
Orissa,Fish,17000.0
Orissa,Bitter Gourd,5500.0
Orissa,Brinjal,1200.0
Orissa,Cabbage,1200.0
Orissa,Cucumbar(Kheera),1800.0
Orissa,Fish,13500.0
Orissa,Onion,2750.0
Orissa,Papaya (Raw),1000.0
Orissa,Potato,520.0
Orissa,Pumpkin,1100.0
Orissa,Rice,2800.0
Orissa,Rice,2900.0
Orissa,Gur(Jaggery),3800.0
Orissa,Onion,3400.0
Orissa,Cauliflower,1900.0
Orissa,Gur(Jaggery),3500.0
Orissa,Onion,3300.0
Orissa,Broken Rice,800.0
Orissa,Maize,1050.0
Orissa,Paddy(Dhan),1600.0
Orissa,Broken Rice,1050.0
Orissa,Maize,1311.0
Orissa,Cabbage,1500.0
Orissa,Garlic,6200.0
Orissa,Green Chilli,5100.0
Orissa,Betal Leaves,26000.0
Orissa,Fish,16000.0
Orissa,Green Chilli,10000.0
Orissa,Coconut,3100.0
Orissa,Potato,670.0
Orissa,Bhindi(Ladies Finger),1234.0
Orissa,Bitter Gourd,1124.0
Orissa,Brinjal,1145.0
Orissa,Cabbage,1114.0
Orissa,Capsicum,1125.0
Orissa,Carrot,1245.0
Orissa,Cauliflower,1132.0
Orissa,Bhindi(Ladies Finger),1134.0
Orissa,Bitter Gourd,1134.0
Orissa,Brinjal,1115.0
Orissa,Cabbage,1243.0
Orissa,Capsicum,1143.0
Orissa,Carrot,1254.0
Orissa,Cauliflower,1113.0
Orissa,Bhindi(Ladies Finger),1124.0
Orissa,Bitter Gourd,1223.0
Orissa,Brinjal,1124.0
Orissa,Cabbage,1132.0
Orissa,Capsicum,1114.0
Orissa,Cauliflower,1134.0
Orissa,Tomato,1124.0
Orissa,Cotton,4500.0
Orissa,Green Chilli,8000.0
Orissa,Banana - Green,4000.0
Orissa,Black Gram (Urd Beans),7000.0
Orissa,Capsicum,3000.0
Orissa,Carrot,2000.0
Orissa,Cucumbar(Kheera),4000.0
Orissa,Cauliflower,1300.0
Orissa,Cucumbar(Kheera),3600.0
Pondicherry,Copra,8000.0
Pondicherry,Paddy(Dhan),1416.0
Pondicherry,Paddy(Dhan),1600.0
Pondicherry,Paddy(Dhan),1545.0
Pondicherry,Paddy(Dhan),1500.0
Pondicherry,Paddy(Dhan),1667.0
Pondicherry,"Sesamum(Sesame,Gingelly,Til)",5500.0
Pondicherry,Paddy(Dhan),1369.0
Pondicherry,Paddy(Dhan),1507.0
Punjab,Carrot,800.0
Punjab,Cauliflower,800.0
Punjab,Field Pea,900.0
Punjab,Kinnow,900.0
Punjab,Onion,1800.0
Punjab,Potato,300.0
Punjab,Raddish,600.0
Punjab,Spinach,600.0
Punjab,Turnip,500.0
Punjab,Bhindi(Ladies Finger),800.0
Punjab,Cauliflower,900.0
Punjab,Brinjal,900.0
Punjab,Carrot,700.0
Punjab,Cauliflower,1450.0
Punjab,Onion,3000.0
Punjab,Potato,400.0
Punjab,Spinach,800.0
Punjab,Cauliflower,1200.0
Punjab,Onion,3200.0
Punjab,Potato,320.0
Punjab,Tomato,700.0
Punjab,Carrot,580.0
Punjab,Peas Wet,1790.0
Punjab,Carrot,600.0
Punjab,Cauliflower,600.0
Punjab,Raddish,300.0
Punjab,Tomato,600.0
Punjab,Cauliflower,950.0
Punjab,Green Chilli,4500.0
Punjab,Onion,2500.0
Punjab,Peas Wet,1450.0
Punjab,Potato,415.0
Punjab,Tomato,1200.0
Punjab,Apple,2000.0
Punjab,Apple,4500.0
Punjab,Cabbage,850.0
Punjab,Capsicum,3250.0
Punjab,Cauliflower,750.0
Punjab,Coriander(Leaves),1000.0
Punjab,Cucumbar(Kheera),2000.0
Punjab,Garlic,2500.0
Punjab,Ginger(Green),3000.0
Punjab,Grapes,5000.0
Punjab,Green Chilli,4000.0
Punjab,Kinnow,2250.0
Punjab,Lemon,2250.0
Punjab,Onion,2000.0
Punjab,Onion Green,2700.0
Punjab,Peas Wet,1800.0
Punjab,Pine Apple,2750.0
Punjab,Pomegranate,5000.0
Punjab,Potato,525.0
Punjab,Raddish,550.0
Punjab,Spinach,1000.0
Punjab,Sweet Potato,1350.0
Punjab,Tomato,950.0
Punjab,Turnip,900.0
Punjab,Cotton,5145.0
Punjab,Apple,6500.0
Punjab,Banana,3000.0
Punjab,Bhindi(Ladies Finger),5500.0
Punjab,Capsicum,3200.0
Punjab,Carrot,500.0
Punjab,Coriander(Leaves),800.0
Punjab,Cucumbar(Kheera),1700.0
Punjab,Garlic,2700.0
Punjab,Ginger(Green),4500.0
Punjab,Green Chilli,5400.0
Punjab,Papaya,2700.0
Punjab,Peas Wet,1500.0
Punjab,Pomegranate,5200.0
Punjab,Potato,250.0
Punjab,Spinach,1100.0
Punjab,Sweet Potato,1200.0
Punjab,Tomato,800.0
Punjab,Potato,500.0
Punjab,Tomato,1500.0
Punjab,Cabbage,600.0
Punjab,Capsicum,2700.0
Punjab,Carrot,400.0
Punjab,Cauliflower,1000.0
Punjab,Chikoos(Sapota),2600.0
Punjab,Coriander(Leaves),900.0
Punjab,Cucumbar(Kheera),1500.0
Punjab,Garlic,1200.0
Punjab,Ginger(Dry),2700.0
Punjab,Kinnow,1500.0
Punjab,Lemon,1800.0
Punjab,Methi(Leaves),900.0
Punjab,Onion,2100.0
Punjab,Peas Wet,1700.0
Punjab,Pomegranate,6000.0
Punjab,Raddish,400.0
Punjab,Spinach,900.0
Punjab,Tomato,1000.0
Punjab,Banana,1200.0
Punjab,Brinjal,700.0
Punjab,Carrot,550.0
Punjab,Cauliflower,700.0
Punjab,Garlic,1500.0
Punjab,Ginger(Green),3300.0
Punjab,Green Chilli,2000.0
Punjab,Onion,2300.0
Punjab,Peas Wet,1200.0
Punjab,Potato,225.0
Punjab,Raddish,225.0
Punjab,Carrot,650.0
Punjab,Kinnow,1800.0
Punjab,Papaya,1800.0
Punjab,Peas Wet,1600.0
Punjab,Raddish,325.0
Punjab,Apple,4700.0
Punjab,Grapes,4500.0
Punjab,Papaya,1250.0
Punjab,Apple,3750.0
Punjab,Banana,1650.0
Punjab,Cauliflower,650.0
Punjab,Cucumbar(Kheera),1750.0
Punjab,Ginger(Dry),4000.0
Punjab,Green Chilli,3300.0
Punjab,Kinnow,2050.0
Punjab,Onion,2750.0
Punjab,Pomegranate,7500.0
Punjab,Potato,150.0
Punjab,Spinach,550.0
Punjab,Cabbage,400.0
Punjab,Cauliflower,450.0
Punjab,Coriander(Leaves),150.0
Punjab,Peas Cod,650.0
Punjab,Spinach,125.0
Punjab,Tomato,750.0
Punjab,Peas Wet,1000.0
Punjab,Brinjal,1100.0
Punjab,Carrot,900.0
Punjab,Cauliflower,920.0
Punjab,Ginger(Green),3100.0
Punjab,Onion,3100.0
Punjab,Peas Wet,1100.0
Punjab,Potato,350.0
Punjab,Raddish,370.0
Punjab,Carrot,490.0
Punjab,Cauliflower,1400.0
Punjab,Green Chilli,2100.0
Punjab,Onion,2900.0
Punjab,Peas Wet,890.0
Punjab,Raddish,290.0
Punjab,Spinach,290.0
Punjab,Apple,5000.0
Punjab,Banana,2300.0
Punjab,Brinjal,1500.0
Punjab,Cabbage,1400.0
Punjab,Capsicum,2300.0
Punjab,Coriander(Leaves),450.0
Punjab,Garlic,3500.0
Punjab,Ginger(Green),3200.0
Punjab,Grapes,4000.0
Punjab,Green Chilli,5000.0
Punjab,Kinnow,2600.0
Punjab,Mousambi(Sweet Lime),2700.0
Punjab,Peas Cod,1500.0
Punjab,Raddish,850.0
Punjab,Cauliflower,550.0
Punjab,Green Chilli,1750.0
Punjab,Green Chilli,2500.0
Punjab,Brinjal,1800.0
Punjab,Cabbage,1000.0
Punjab,Capsicum,3000.0
Punjab,Cucumbar(Kheera),3000.0
Punjab,Green Chilli,3500.0
Punjab,Kinnow,2000.0
Punjab,Lemon,3000.0
Punjab,Mousambi(Sweet Lime),4000.0
Punjab,Papaya,2500.0
Punjab,Green Fodder,175.0
Punjab,Carrot,825.0
Punjab,Cauliflower,825.0
Punjab,Coriander(Leaves),850.0
Punjab,Peas Cod,1350.0
Punjab,Spinach,1200.0
Punjab,Turnip,750.0
Punjab,Bhindi(Ladies Finger),2500.0
Punjab,Brinjal,2500.0
Punjab,Cabbage,1800.0
Punjab,Capsicum,4000.0
Punjab,Garlic,4000.0
Punjab,Ginger(Dry),3000.0
Punjab,Lemon,3500.0
Punjab,Tomato,1800.0
Punjab,Banana,2100.0
Punjab,Cabbage,800.0
Punjab,Garlic,3000.0
Punjab,Kinnow,2200.0
Punjab,Papaya,1400.0
Punjab,Potato,240.0
Punjab,Tomato,1300.0
Punjab,Brinjal,1750.0
Punjab,Cauliflower,1550.0
Punjab,Peas Wet,2450.0
Punjab,Raddish,950.0
Punjab,Bhindi(Ladies Finger),2000.0
Punjab,Cucumbar(Kheera),1900.0
Punjab,Ginger(Green),1500.0
Punjab,Mashrooms,7000.0
Punjab,Onion Green,1500.0
Punjab,Raddish,450.0
Punjab,Raddish,350.0
Punjab,Methi(Leaves),800.0
Punjab,Raddish,500.0
Punjab,Brinjal,1300.0
Punjab,Capsicum,750.0
Punjab,Green Chilli,2400.0
Punjab,Leafy Vegetable,800.0
Punjab,Potato,340.0
Punjab,Carrot,1000.0
Punjab,Peas Wet,1300.0
Punjab,Apple,3900.0
Punjab,Brinjal,1900.0
Punjab,Cabbage,1200.0
Punjab,Carrot,850.0
Punjab,Grapes,4600.0
Punjab,Green Chilli,2300.0
Punjab,Onion,2800.0
Punjab,Orange,4900.0
Punjab,Peas Wet,1250.0
Punjab,Brinjal,500.0
Punjab,Brinjal,450.0
Punjab,Carrot,450.0
Punjab,Green Chilli,3800.0
Punjab,Peas Wet,1150.0
Punjab,Potato,335.0
Punjab,Tomato,900.0
Punjab,Banana,1300.0
Punjab,Brinjal,1000.0
Punjab,Garlic,2000.0
Punjab,Ginger(Green),1800.0
Punjab,Papaya,1000.0
Punjab,Potato,200.0
Punjab,Turnip,600.0
Punjab,Cabbage,700.0
Punjab,Green Chilli,5500.0
Punjab,Peas Wet,2000.0
Punjab,Spinach,500.0
Punjab,Tomato,1320.0
Punjab,Peas Cod,1300.0
Punjab,Cotton,5110.0
Punjab,Cotton,5080.0
Punjab,Capsicum,2800.0
Punjab,Green Chilli,4800.0
Punjab,Tomato,1100.0
Punjab,Carrot,1600.0
Punjab,Cauliflower,1100.0
Punjab,Methi(Leaves),1100.0
Punjab,Peas Cod,1600.0
Punjab,Green Chilli,2700.0
Punjab,Raddish,700.0
Punjab,Brinjal,1200.0
Punjab,Green Chilli,3000.0
Punjab,Indian Colza(Sarson),800.0
Punjab,Green Chilli,2800.0
Punjab,Onion,2400.0
Punjab,Tomato,1250.0
Punjab,Capsicum,2500.0
Punjab,Cauliflower,500.0
Punjab,Coriander(Leaves),600.0
Punjab,Peas Wet,1400.0
Punjab,Potato,125.0
Punjab,Tomato,500.0
Punjab,Capsicum,2000.0
Punjab,Coriander(Leaves),1300.0
Punjab,Cotton,5220.0
Punjab,Ginger(Green),2500.0
Punjab,Methi(Leaves),400.0
Punjab,Peas Cod,1400.0
Punjab,Squash(Chappal Kadoo),1600.0
Punjab,Cabbage,500.0
Punjab,Gram Raw(Chholia),1800.0
Punjab,Mashrooms,6000.0
Punjab,Onion,2200.0
Punjab,Potato,280.0
Punjab,Spinach,400.0
Punjab,Turnip,400.0
Punjab,Amla(Nelli Kai),1300.0
Punjab,Ashgourd,600.0
Punjab,Banana,2200.0
Punjab,Beetroot,1300.0
Punjab,Bhindi(Ladies Finger),3000.0
Punjab,Bitter Gourd,2000.0
Punjab,Cotton,5120.0
Punjab,Cucumbar(Kheera),1200.0
Punjab,Ginger(Green),3500.0
Punjab,Leafy Vegetable,1000.0
Punjab,Papaya,1200.0
Punjab,Pine Apple,1500.0
Punjab,Tomato,1400.0
Punjab,Apple,4024.0
Punjab,Bhindi(Ladies Finger),5179.0
Punjab,Capsicum,2885.0
Punjab,Cucumbar(Kheera),2590.0
Punjab,Ginger(Green),4000.0
Punjab,Grapes,4800.0
Punjab,Green Chilli,4200.0
Punjab,Kinnow,1700.0
Punjab,Lemon,2174.0
Punjab,Onion,2285.0
Punjab,Apple,4100.0
Punjab,Bhindi(Ladies Finger),3450.0
Punjab,Brinjal,2100.0
Punjab,Cabbage,750.0
Punjab,Capsicum,2550.0
Punjab,Cucumbar(Kheera),1600.0
